id_compra,data,horario,ano,mes,dia_semana,categoria,preco_unitario,quantidade,frete,valor_total,metodo_pagamento,id_cliente,cidade,uf,regiao,idade,sexo_biologico,cashback,avaliacao_compra
629,2023-03-19,17:53,2023,3,Sunday,Alimentos E Bebidas,84.9,4,0.0,339.6,Cartão de Crédito,1169,Piracicaba,São Paulo,Sudeste,36,Masculino,1,10
626,2023-03-19,15:20,2023,3,Sunday,Casa E Limpeza,41.9,4,10.06,177.66,PIX,8966,Curitiba,Paraná,Sul,50,Feminino,0,8
621,2023-03-19,21:36,2023,3,Sunday,Livros,122.9,1,0.0,122.9,Cartão de Débito,9457,São Paulo,São Paulo,Sudeste,21,Feminino,0,9
620,2023-03-19,15:22,2023,3,Sunday,Alimentos E Bebidas,43.0,3,7.74,136.74,PIX,5454,Fortaleza,Ceará,Nordeste,22,Masculino,0,9
627,2023-03-19,23:14,2023,3,Sunday,Eletrônicos,5304.9,4,848.78,22068.379999999997,PIX,8154,Belo Horizonte,Minas Gerais,Sudeste,36,Masculino,0,10
622,2023-03-19,21:11,2023,3,Sunday,Alimentos E Bebidas,16.9,1,0.68,17.58,PIX,4926,Rio De Janeiro,Rio De Janeiro,Sudeste,38,Masculino,1,9
635,2023-03-21,00:13,2023,3,Tuesday,Casa E Limpeza,122.9,5,30.72,645.22,Boleto,4757,Aparecida De Goiânia,Goiás,Centro-Oeste,58,Masculino,0,10
633,2023-03-21,00:14,2023,3,Tuesday,Alimentos E Bebidas,53.9,3,9.7,171.39999999999998,Cartão de Crédito,8293,Natal,Rio Grande Do Norte,Nordeste,49,Feminino,0,9
634,2023-03-21,16:43,2023,3,Tuesday,Alimentos E Bebidas,37.9,1,1.52,39.42,Cartão de Crédito,9103,Londrina,Paraná,Sul,31,Feminino,0,9
637,2023-03-21,15:06,2023,3,Tuesday,Eletrodomésticos,3116.9,2,249.35,6483.150000000001,PIX,2095,Florianópolis,Santa Catarina,Sul,40,Feminino,1,9
636,2023-03-21,22:25,2023,3,Tuesday,Alimentos E Bebidas,94.9,5,33.22,507.72,PIX,6861,Fortaleza,Ceará,Nordeste,33,Masculino,1,9
638,2023-03-21,15:32,2023,3,Tuesday,Beleza E Cuidados Pessoais,132.9,5,39.87,704.37,PIX,8577,Natal,Rio Grande Do Norte,Nordeste,45,Masculino,0,7
632,2023-03-21,14:53,2023,3,Tuesday,Alimentos E Bebidas,78.0,2,6.24,162.24,Cartão de Crédito,7304,Londrina,Paraná,Sul,33,Masculino,1,8
631,2023-03-21,23:12,2023,3,Tuesday,Casa E Limpeza,13.9,3,1.25,42.95,Cartão de Débito,7840,Uberlândia,Minas Gerais,Sudeste,22,Masculino,1,10
644,2023-03-22,18:24,2023,3,Wednesday,Papelaria E Escritório,7.9,4,2.53,34.13,Boleto,9736,Recife,Pernambuco,Nordeste,45,Masculino,0,9
642,2023-03-22,22:54,2023,3,Wednesday,Alimentos E Bebidas,22.9,4,4.58,96.17999999999999,Cartão de Crédito,7151,Curitiba,Paraná,Sul,25,Feminino,1,9
646,2023-03-22,22:14,2023,3,Wednesday,Eletrodomésticos,3663.9,1,109.92,3773.82,PIX,2533,Serra,Espírito Santo,Sudeste,36,Masculino,0,9
639,2023-03-22,22:55,2023,3,Wednesday,Beleza E Cuidados Pessoais,117.9,4,0.0,471.6,PIX,4636,São Paulo,São Paulo,Sudeste,36,Feminino,1,9
645,2023-03-22,23:57,2023,3,Wednesday,Alimentos E Bebidas,65.9,4,7.91,271.51000000000005,Cartão de Crédito,2756,Maringá,Paraná,Sul,45,Masculino,0,9
647,2023-03-22,19:37,2023,3,Wednesday,Casa E Limpeza,62.9,5,12.58,327.08,PIX,4744,Rio De Janeiro,Rio De Janeiro,Sudeste,43,Feminino,0,7
640,2023-03-22,21:10,2023,3,Wednesday,Eletrodomésticos,3369.9,1,0.0,3369.9,Cartão de Crédito,7901,Santo André,São Paulo,Sudeste,52,Feminino,0,7
643,2023-03-22,18:23,2023,3,Wednesday,Eletrodomésticos,2824.9,5,1694.94,15819.44,Cartão de Crédito,6406,Belém,Pará,Norte,34,Masculino,1,9
641,2023-03-22,16:30,2023,3,Wednesday,Ferramentas E Construção,182.9,1,7.32,190.22,Cartão de Débito,3971,Belo Horizonte,Minas Gerais,Sudeste,19,Masculino,1,9
653,2023-03-23,21:24,2023,3,Thursday,Casa E Limpeza,68.9,2,0.0,137.8,Cartão de Débito,5259,Campinas,São Paulo,Sudeste,26,Masculino,0,8
651,2023-03-23,21:41,2023,3,Thursday,Alimentos E Bebidas,74.9,5,22.47,396.97,PIX,2294,Recife,Pernambuco,Nordeste,32,Feminino,1,10
648,2023-03-23,16:50,2023,3,Thursday,Ferramentas E Construção,65.9,2,6.59,138.39000000000001,PIX,3309,São Gonçalo,Rio De Janeiro,Sudeste,44,Feminino,0,3
654,2023-03-23,18:45,2023,3,Thursday,Beleza E Cuidados Pessoais,48.9,3,11.74,158.44,Cartão de Crédito,1977,Ananindeua,Pará,Norte,37,Feminino,1,8
649,2023-03-23,23:09,2023,3,Thursday,Eletrônicos,7652.9,2,918.35,16224.15,Boleto,6903,Cuiabá,Mato Grosso,Centro-Oeste,57,Feminino,0,9
652,2023-03-23,22:57,2023,3,Thursday,Casa E Limpeza,80.0,1,4.8,84.8,Cartão de Débito,3651,Cuiabá,Mato Grosso,Centro-Oeste,21,Masculino,1,9
655,2023-03-23,18:04,2023,3,Thursday,Casa E Limpeza,8.9,4,2.85,38.45,Cartão de Crédito,9084,Petrolina,Pernambuco,Nordeste,44,Feminino,0,8
650,2023-03-23,22:28,2023,3,Thursday,Ferramentas E Construção,282.9,2,0.0,565.8,Cartão de Crédito,1532,Osasco,São Paulo,Sudeste,38,Masculino,1,9
662,2023-03-24,16:13,2023,3,Friday,Alimentos E Bebidas,39.9,5,2.0,201.5,PIX,5087,Rio De Janeiro,Rio De Janeiro,Sudeste,36,Feminino,1,8
663,2023-03-24,18:58,2023,3,Friday,Casa E Limpeza,5.9,5,2.07,31.57,Cartão de Crédito,1330,Fortaleza,Ceará,Nordeste,50,Feminino,0,7
657,2023-03-24,00:43,2023,3,Friday,Casa E Limpeza,57.9,4,9.26,240.85999999999999,Cartão de Crédito,6178,Belo Horizonte,Minas Gerais,Sudeste,51,Feminino,0,10
659,2023-03-24,14:18,2023,3,Friday,Casa E Limpeza,73.9,5,0.0,369.5,Cartão de Crédito,7068,Campinas,São Paulo,Sudeste,39,Feminino,0,9
665,2023-03-24,18:24,2023,3,Friday,Livros,77.9,5,23.37,412.87,PIX,6162,Porto Alegre,Rio Grande Do Sul,Sul,34,Masculino,0,9
658,2023-03-24,17:15,2023,3,Friday,Eletrônicos,4818.9,4,0.0,19275.6,Cartão de Crédito,6887,São José Dos Campos,São Paulo,Sudeste,40,Feminino,1,7
661,2023-03-24,17:26,2023,3,Friday,Beleza E Cuidados Pessoais,18.9,4,4.54,80.14,Cartão de Crédito,9598,João Pessoa,Paraíba,Nordeste,41,Masculino,0,8
656,2023-03-24,17:40,2023,3,Friday,Eletrônicos,5429.9,2,325.79,11185.59,PIX,4450,Belo Horizonte,Minas Gerais,Sudeste,43,Masculino,0,9
660,2023-03-24,14:16,2023,3,Friday,Ferramentas E Construção,101.9,5,50.95,560.45,Cartão de Débito,6471,Teresina,Piauí,Nordeste,27,Feminino,1,10
666,2023-03-24,16:06,2023,3,Friday,Papelaria E Escritório,46.9,5,0.0,234.5,Cartão de Crédito,2721,Sorocaba,São Paulo,Sudeste,51,Feminino,0,9
664,2023-03-24,16:49,2023,3,Friday,Beleza E Cuidados Pessoais,62.9,4,17.61,269.21,Cartão de Crédito,4130,Brasília,Distrito Federal,Centro-Oeste,52,Masculino,0,9
677,2023-03-25,19:50,2023,3,Saturday,Papelaria E Escritório,46.0,2,9.2,101.2,PIX,8991,Recife,Pernambuco,Nordeste,31,Masculino,0,6
671,2023-03-25,22:02,2023,3,Saturday,Alimentos E Bebidas,59.0,5,23.6,318.6,Cartão de Crédito,6428,Salvador,Bahia,Nordeste,32,Feminino,1,9
667,2023-03-25,00:52,2023,3,Saturday,Casa E Limpeza,167.9,2,10.07,345.87,PIX,8149,Curitiba,Paraná,Sul,48,Feminino,0,9
675,2023-03-25,14:06,2023,3,Saturday,Alimentos E Bebidas,22.9,3,4.12,72.82,Cartão de Crédito,3456,Salvador,Bahia,Nordeste,39,Masculino,1,10
674,2023-03-25,00:45,2023,3,Saturday,Papelaria E Escritório,47.9,5,19.16,258.66,Cartão de Crédito,7117,Caucaia,Ceará,Nordeste,45,Masculino,0,9
672,2023-03-25,14:54,2023,3,Saturday,Ferramentas E Construção,143.0,4,11.44,583.44,PIX,5035,Rio De Janeiro,Rio De Janeiro,Sudeste,45,Masculino,0,9
669,2023-03-25,15:43,2023,3,Saturday,Beleza E Cuidados Pessoais,118.9,1,4.76,123.66000000000001,Boleto,2099,Juiz De Fora,Minas Gerais,Sudeste,59,Feminino,0,8
676,2023-03-25,14:43,2023,3,Saturday,Papelaria E Escritório,15.9,4,3.18,66.78,Cartão de Crédito,8970,Natal,Rio Grande Do Norte,Nordeste,44,Feminino,0,10
668,2023-03-25,23:45,2023,3,Saturday,Ferramentas E Construção,108.9,5,16.34,560.84,Cartão de Crédito,2910,Canoas,Rio Grande Do Sul,Sul,35,Masculino,1,10
673,2023-03-25,23:13,2023,3,Saturday,Alimentos E Bebidas,59.9,4,0.0,239.6,PIX,2471,São José Do Rio Preto,São Paulo,Sudeste,47,Feminino,0,7
670,2023-03-25,17:19,2023,3,Saturday,Alimentos E Bebidas,75.9,3,18.22,245.92000000000002,PIX,1715,Teresina,Piauí,Nordeste,35,Feminino,1,9
681,2023-03-26,22:32,2023,3,Sunday,Papelaria E Escritório,27.9,5,9.76,149.26,PIX,5422,Rio Branco,Acre,Norte,50,Feminino,0,10
684,2023-03-26,17:56,2023,3,Sunday,Eletrônicos,4724.9,2,472.49,9922.289999999999,PIX,2649,Brasília,Distrito Federal,Centro-Oeste,40,Masculino,1,8
679,2023-03-26,00:00,2023,3,Sunday,Casa E Limpeza,186.9,3,0.0,560.7,Cartão de Crédito,2901,São Paulo,São Paulo,Sudeste,49,Masculino,0,7
685,2023-03-26,00:37,2023,3,Sunday,Beleza E Cuidados Pessoais,240.9,1,14.45,255.35,Cartão de Crédito,5518,Fortaleza,Ceará,Nordeste,51,Masculino,0,7
680,2023-03-26,17:41,2023,3,Sunday,Beleza E Cuidados Pessoais,121.0,5,24.2,629.2,Cartão de Crédito,5400,Rio De Janeiro,Rio De Janeiro,Sudeste,36,Masculino,0,9
688,2023-03-26,17:15,2023,3,Sunday,Ferramentas E Construção,297.0,4,59.4,1247.4,PIX,5731,Rio De Janeiro,Rio De Janeiro,Sudeste,35,Masculino,1,9
682,2023-03-26,23:49,2023,3,Sunday,Beleza E Cuidados Pessoais,157.9,2,0.0,315.8,Boleto,4575,Jundiaí,São Paulo,Sudeste,30,Masculino,1,10
683,2023-03-26,18:01,2023,3,Sunday,Alimentos E Bebidas,90.9,1,4.55,95.45,PIX,4167,Nova Iguaçu,Rio De Janeiro,Sudeste,34,Masculino,1,2
686,2023-03-26,23:21,2023,3,Sunday,Alimentos E Bebidas,45.9,3,1.38,139.07999999999998,Cartão de Crédito,4071,Belo Horizonte,Minas Gerais,Sudeste,31,Feminino,1,10
678,2023-03-26,19:23,2023,3,Sunday,Beleza E Cuidados Pessoais,193.9,3,17.45,599.1500000000001,PIX,4343,Rio De Janeiro,Rio De Janeiro,Sudeste,39,Feminino,0,9
687,2023-03-26,23:47,2023,3,Sunday,Ferramentas E Construção,44.9,5,15.72,240.22,PIX,7583,Rio Branco,Acre,Norte,44,Feminino,0,6
692,2023-03-28,21:12,2023,3,Tuesday,Alimentos E Bebidas,28.9,5,0.0,144.5,Cartão de Crédito,2126,Mauá,São Paulo,Sudeste,41,Feminino,0,10
695,2023-03-28,16:11,2023,3,Tuesday,Alimentos E Bebidas,35.9,1,0.0,35.9,Cartão de Crédito,2885,Ribeirão Preto,São Paulo,Sudeste,39,Feminino,0,7
696,2023-03-28,17:24,2023,3,Tuesday,Ferramentas E Construção,150.0,3,36.0,486.0,Cartão de Crédito,2109,Recife,Pernambuco,Nordeste,23,Masculino,1,8
690,2023-03-28,18:49,2023,3,Tuesday,Beleza E Cuidados Pessoais,244.9,3,73.47,808.1700000000001,Cartão de Crédito,2857,Salvador,Bahia,Nordeste,47,Feminino,0,9
691,2023-03-28,15:39,2023,3,Tuesday,Alimentos E Bebidas,60.0,3,0.0,180.0,Cartão de Crédito,1396,São Bernardo Do Campo,São Paulo,Sudeste,47,Feminino,0,9
689,2023-03-28,16:13,2023,3,Tuesday,Beleza E Cuidados Pessoais,207.9,2,4.16,419.96000000000004,PIX,9737,Campos Dos Goytacazes,Rio De Janeiro,Sudeste,35,Feminino,1,10
693,2023-03-28,23:55,2023,3,Tuesday,Casa E Limpeza,74.9,4,0.0,299.6,Cartão de Débito,6448,Itaquaquecetuba,São Paulo,Sudeste,28,Feminino,1,7
697,2023-03-28,00:22,2023,3,Tuesday,Beleza E Cuidados Pessoais,59.9,4,14.38,253.98,Cartão de Crédito,8457,Natal,Rio Grande Do Norte,Nordeste,42,Feminino,0,10
698,2023-03-28,17:01,2023,3,Tuesday,Beleza E Cuidados Pessoais,237.9,1,0.0,237.9,Cartão de Débito,6625,Bauru,São Paulo,Sudeste,21,Feminino,1,10
694,2023-03-28,17:30,2023,3,Tuesday,Eletrodomésticos,3477.9,3,0.0,10433.7,Boleto,7930,Campinas,São Paulo,Sudeste,30,Feminino,1,3
706,2023-03-29,18:01,2023,3,Wednesday,Casa E Limpeza,68.9,1,0.0,68.9,Boleto,7337,Campinas,São Paulo,Sudeste,30,Feminino,1,7
704,2023-03-29,00:49,2023,3,Wednesday,Eletrônicos,7821.9,4,2503.01,33790.61,Cartão de Débito,5571,Feira De Santana,Bahia,Nordeste,22,Feminino,1,9
703,2023-03-29,18:37,2023,3,Wednesday,Livros,142.9,5,0.0,714.5,Cartão de Crédito,9821,Guarulhos,São Paulo,Sudeste,48,Masculino,0,9
705,2023-03-29,15:05,2023,3,Wednesday,Papelaria E Escritório,13.9,1,0.0,13.9,Cartão de Crédito,1562,São Paulo,São Paulo,Sudeste,18,Feminino,0,10
699,2023-03-29,22:35,2023,3,Wednesday,Eletrônicos,6028.9,1,301.44,6330.339999999999,PIX,2939,Salvador,Bahia,Nordeste,54,Feminino,0,3
701,2023-03-29,17:46,2023,3,Wednesday,Eletrônicos,4523.9,5,1357.17,23976.67,Cartão de Crédito,8079,Curitiba,Paraná,Sul,31,Feminino,1,8
707,2023-03-29,22:11,2023,3,Wednesday,Beleza E Cuidados Pessoais,101.9,3,24.46,330.16,Cartão de Crédito,6672,Porto Velho,Rondônia,Norte,44,Feminino,0,10
702,2023-03-29,17:04,2023,3,Wednesday,Eletrodomésticos,3970.9,2,317.67,8259.47,Cartão de Crédito,3717,Belo Horizonte,Minas Gerais,Sudeste,18,Masculino,0,3
708,2023-03-29,23:11,2023,3,Wednesday,Alimentos E Bebidas,73.0,1,0.0,73.0,Boleto,1772,São Paulo,São Paulo,Sudeste,50,Feminino,0,10
709,2023-03-29,00:45,2023,3,Wednesday,Alimentos E Bebidas,40.9,1,3.68,44.58,PIX,3162,Salvador,Bahia,Nordeste,32,Feminino,1,10
700,2023-03-29,14:01,2023,3,Wednesday,Alimentos E Bebidas,13.9,2,0.0,27.8,Cartão de Débito,3769,Guarujá,São Paulo,Sudeste,29,Feminino,1,10
717,2023-03-30,00:53,2023,3,Thursday,Eletrônicos,6681.9,1,400.91,7082.8099999999995,Cartão de Crédito,7518,Joinville,Santa Catarina,Sul,54,Masculino,0,9
713,2023-03-30,22:47,2023,3,Thursday,Livros,48.9,1,4.4,53.3,Cartão de Crédito,9465,João Pessoa,Paraíba,Nordeste,44,Masculino,0,9
715,2023-03-30,18:14,2023,3,Thursday,Alimentos E Bebidas,46.9,4,13.13,200.73,Cartão de Débito,8135,Belém,Pará,Norte,23,Feminino,0,8
716,2023-03-30,15:51,2023,3,Thursday,Beleza E Cuidados Pessoais,89.9,1,8.99,98.89,Cartão de Crédito,3912,Salvador,Bahia,Nordeste,46,Feminino,0,2
720,2023-03-30,17:38,2023,3,Thursday,Papelaria E Escritório,23.9,2,2.39,50.19,Cartão de Crédito,8470,São Luís,Maranhão,Nordeste,50,Masculino,0,6
719,2023-03-30,00:12,2023,3,Thursday,Beleza E Cuidados Pessoais,224.9,1,11.24,236.14000000000001,Cartão de Crédito,5583,Belford Roxo,Rio De Janeiro,Sudeste,54,Masculino,0,10
712,2023-03-30,16:26,2023,3,Thursday,Casa E Limpeza,167.9,5,33.58,873.08,Cartão de Crédito,2984,Aparecida De Goiânia,Goiás,Centro-Oeste,41,Feminino,0,9
718,2023-03-30,16:07,2023,3,Thursday,Papelaria E Escritório,21.9,4,6.13,93.72999999999999,PIX,9679,Recife,Pernambuco,Nordeste,35,Masculino,1,9
710,2023-03-30,18:31,2023,3,Thursday,Beleza E Cuidados Pessoais,54.9,1,2.74,57.64,PIX,2546,Salvador,Bahia,Nordeste,34,Feminino,1,10
711,2023-03-30,23:56,2023,3,Thursday,Casa E Limpeza,126.9,3,0.0,380.70000000000005,Cartão de Crédito,2927,São Paulo,São Paulo,Sudeste,42,Masculino,0,9
714,2023-03-30,21:17,2023,3,Thursday,Papelaria E Escritório,22.9,2,1.83,47.629999999999995,Cartão de Crédito,4232,Belo Horizonte,Minas Gerais,Sudeste,40,Masculino,1,7
725,2023-03-31,00:19,2023,3,Friday,Eletrodomésticos,2838.9,1,141.95,2980.85,PIX,9435,Recife,Pernambuco,Nordeste,50,Masculino,0,8
726,2023-03-31,21:32,2023,3,Friday,Livros,142.9,1,7.14,150.04,PIX,2620,Salvador,Bahia,Nordeste,32,Masculino,0,10
724,2023-03-31,20:51,2023,3,Friday,Papelaria E Escritório,36.9,5,0.0,184.5,Cartão de Crédito,6198,Santo André,São Paulo,Sudeste,38,Feminino,1,9
727,2023-03-31,19:39,2023,3,Friday,Casa E Limpeza,184.9,2,0.0,369.8,Cartão de Débito,2198,Mauá,São Paulo,Sudeste,29,Feminino,1,10
728,2023-03-31,18:23,2023,3,Friday,Eletrônicos,5481.9,4,0.0,21927.6,PIX,1501,São Paulo,São Paulo,Sudeste,43,Masculino,0,10
721,2023-03-31,19:11,2023,3,Friday,Ferramentas E Construção,164.9,2,0.0,329.8,Cartão de Crédito,4935,Campinas,São Paulo,Sudeste,41,Masculino,0,6
722,2023-03-31,15:40,2023,3,Friday,Eletrônicos,7849.9,2,0.0,15699.8,Boleto,3775,Mauá,São Paulo,Sudeste,30,Feminino,1,9
723,2023-03-31,18:45,2023,3,Friday,Casa E Limpeza,52.9,4,19.04,230.64,Cartão de Crédito,7205,Santarém,Pará,Norte,40,Feminino,1,10
740,2023-04-01,21:19,2023,4,Saturday,Alimentos E Bebidas,70.9,3,12.76,225.46,PIX,5145,Petrolina,Pernambuco,Nordeste,35,Feminino,1,9
732,2023-04-01,17:41,2023,4,Saturday,Livros,120.9,5,0.0,604.5,Boleto,3983,Guarujá,São Paulo,Sudeste,55,Masculino,0,8
735,2023-04-01,17:00,2023,4,Saturday,Casa E Limpeza,75.9,3,15.94,243.64000000000001,Cartão de Crédito,9347,Recife,Pernambuco,Nordeste,46,Masculino,0,9
739,2023-04-01,17:44,2023,4,Saturday,Eletrônicos,6419.9,3,0.0,19259.699999999997,Cartão de Débito,1130,São Paulo,São Paulo,Sudeste,27,Masculino,0,9
734,2023-04-01,23:48,2023,4,Saturday,Eletrodomésticos,301.9,4,72.46,1280.06,PIX,8488,Natal,Rio Grande Do Norte,Nordeste,48,Feminino,0,10
729,2023-04-01,22:53,2023,4,Saturday,Ferramentas E Construção,70.9,1,3.55,74.45,PIX,5227,Niterói,Rio De Janeiro,Sudeste,41,Masculino,0,10
738,2023-04-01,17:08,2023,4,Saturday,Alimentos E Bebidas,68.9,3,14.47,221.17000000000002,Cartão de Crédito,4084,Porto Alegre,Rio Grande Do Sul,Sul,37,Feminino,0,10
730,2023-04-01,00:12,2023,4,Saturday,Papelaria E Escritório,34.9,4,8.38,147.98,Cartão de Crédito,4194,Maceió,Alagoas,Nordeste,32,Masculino,0,9
737,2023-04-01,22:43,2023,4,Saturday,Eletrodomésticos,2729.9,2,218.39,5678.1900000000005,Cartão de Débito,6064,Rio De Janeiro,Rio De Janeiro,Sudeste,37,Feminino,1,9
736,2023-04-01,18:05,2023,4,Saturday,Casa E Limpeza,91.9,2,12.87,196.67000000000002,Cartão de Crédito,2150,Brasília,Distrito Federal,Centro-Oeste,37,Feminino,1,10
731,2023-04-01,23:48,2023,4,Saturday,Beleza E Cuidados Pessoais,236.9,2,23.69,497.49,Cartão de Crédito,8981,Natal,Rio Grande Do Norte,Nordeste,53,Masculino,0,9
733,2023-04-01,20:04,2023,4,Saturday,Papelaria E Escritório,4.9,5,1.23,25.73,Cartão de Crédito,2965,Campos Dos Goytacazes,Rio De Janeiro,Sudeste,49,Masculino,0,9
743,2023-04-02,17:33,2023,4,Sunday,Alimentos E Bebidas,76.9,3,0.0,230.70000000000002,PIX,5292,Taubaté,São Paulo,Sudeste,43,Masculino,0,10
741,2023-04-02,17:16,2023,4,Sunday,Eletrodomésticos,1623.9,3,438.45,5310.150000000001,Boleto,2933,Feira De Santana,Bahia,Nordeste,55,Feminino,0,9
747,2023-04-02,00:03,2023,4,Sunday,Beleza E Cuidados Pessoais,50.9,4,0.0,203.6,Cartão de Crédito,1141,São Paulo,São Paulo,Sudeste,47,Feminino,0,9
749,2023-04-02,23:29,2023,4,Sunday,Beleza E Cuidados Pessoais,100.9,4,0.0,403.6,PIX,7808,Campinas,São Paulo,Sudeste,53,Feminino,0,9
745,2023-04-02,20:55,2023,4,Sunday,Eletrônicos,7689.9,4,1230.38,31989.98,PIX,1260,Cariacica,Espírito Santo,Sudeste,34,Masculino,1,9
744,2023-04-02,18:33,2023,4,Sunday,Alimentos E Bebidas,83.9,2,13.42,181.22,PIX,8355,Natal,Rio Grande Do Norte,Nordeste,45,Masculino,0,9
746,2023-04-02,22:22,2023,4,Sunday,Eletrônicos,4232.9,4,169.32,17100.92,Cartão de Crédito,5714,Duque De Caxias,Rio De Janeiro,Sudeste,21,Feminino,1,9
748,2023-04-02,22:39,2023,4,Sunday,Eletrônicos,5251.9,1,210.08,5461.98,PIX,4920,Londrina,Paraná,Sul,35,Feminino,0,8
742,2023-04-02,00:20,2023,4,Sunday,Papelaria E Escritório,33.9,5,8.48,177.98,Boleto,4942,Brasília,Distrito Federal,Centro-Oeste,55,Feminino,0,7
752,2023-04-04,00:04,2023,4,Tuesday,Livros,120.9,3,25.39,388.09000000000003,Cartão de Crédito,4348,Brasília,Distrito Federal,Centro-Oeste,34,Feminino,0,9
755,2023-04-04,22:18,2023,4,Tuesday,Eletrodomésticos,3007.9,1,240.63,3248.53,Boleto,9619,Recife,Pernambuco,Nordeste,52,Feminino,0,9
758,2023-04-04,21:10,2023,4,Tuesday,Alimentos E Bebidas,31.9,4,7.66,135.26,PIX,3503,Brasília,Distrito Federal,Centro-Oeste,46,Masculino,0,7
754,2023-04-04,16:28,2023,4,Tuesday,Beleza E Cuidados Pessoais,164.9,2,0.0,329.8,Cartão de Crédito,5442,Mauá,São Paulo,Sudeste,44,Feminino,0,9
757,2023-04-04,00:59,2023,4,Tuesday,Beleza E Cuidados Pessoais,159.9,2,31.98,351.78000000000003,PIX,7739,Campina Grande,Paraíba,Nordeste,50,Feminino,0,5
759,2023-04-04,15:18,2023,4,Tuesday,Casa E Limpeza,65.9,4,7.91,271.51000000000005,Cartão de Débito,7050,Campos Dos Goytacazes,Rio De Janeiro,Sudeste,29,Masculino,1,9
751,2023-04-04,18:48,2023,4,Tuesday,Livros,109.9,1,5.5,115.4,Cartão de Crédito,9600,João Pessoa,Paraíba,Nordeste,54,Feminino,0,10
750,2023-04-04,15:18,2023,4,Tuesday,Eletrônicos,4896.9,3,1322.16,16012.859999999999,Boleto,9367,João Pessoa,Paraíba,Nordeste,56,Feminino,0,8
756,2023-04-04,17:16,2023,4,Tuesday,Beleza E Cuidados Pessoais,15.9,3,4.77,52.47,Cartão de Crédito,9555,João Pessoa,Paraíba,Nordeste,46,Feminino,0,7
753,2023-04-04,23:20,2023,4,Tuesday,Beleza E Cuidados Pessoais,185.9,3,27.89,585.59,Cartão de Crédito,1226,Brasília,Distrito Federal,Centro-Oeste,49,Feminino,0,10
764,2023-04-05,18:34,2023,4,Wednesday,Eletrônicos,7603.0,2,608.24,15814.24,Cartão de Crédito,2700,Cuiabá,Mato Grosso,Centro-Oeste,35,Feminino,0,9
763,2023-04-05,21:53,2023,4,Wednesday,Livros,33.9,4,6.78,142.38,Cartão de Crédito,1899,Curitiba,Paraná,Sul,41,Feminino,0,9
761,2023-04-05,21:37,2023,4,Wednesday,Casa E Limpeza,7.9,3,0.0,23.700000000000003,Cartão de Crédito,4004,Carapicuíba,São Paulo,Sudeste,29,Feminino,1,9
760,2023-04-05,00:54,2023,4,Wednesday,Ferramentas E Construção,198.9,2,35.8,433.6,PIX,3442,Salvador,Bahia,Nordeste,31,Masculino,1,7
766,2023-04-05,22:35,2023,4,Wednesday,Livros,80.0,2,0.0,160.0,PIX,7836,Campinas,São Paulo,Sudeste,38,Masculino,1,10
770,2023-04-05,00:41,2023,4,Wednesday,Eletrônicos,4056.9,1,0.0,4056.9,Cartão de Crédito,4641,Santo André,São Paulo,Sudeste,19,Masculino,1,9
769,2023-04-05,22:55,2023,4,Wednesday,Livros,143.9,2,0.0,287.8,Cartão de Crédito,8621,Carapicuíba,São Paulo,Sudeste,49,Masculino,0,10
768,2023-04-05,22:14,2023,4,Wednesday,Alimentos E Bebidas,81.9,3,17.2,262.90000000000003,Cartão de Crédito,9390,João Pessoa,Paraíba,Nordeste,47,Feminino,0,10
762,2023-04-05,22:27,2023,4,Wednesday,Ferramentas E Construção,317.9,1,9.54,327.44,PIX,4450,Belo Horizonte,Minas Gerais,Sudeste,43,Masculino,0,9
765,2023-04-05,18:15,2023,4,Wednesday,Papelaria E Escritório,44.9,1,4.04,48.94,Cartão de Crédito,9645,João Pessoa,Paraíba,Nordeste,29,Feminino,0,10
767,2023-04-05,20:13,2023,4,Wednesday,Alimentos E Bebidas,86.9,2,3.48,177.28,Cartão de Crédito,1366,Niterói,Rio De Janeiro,Sudeste,29,Feminino,0,9
776,2023-04-06,00:34,2023,4,Thursday,Casa E Limpeza,134.9,1,6.75,141.65,Cartão de Crédito,9711,João Pessoa,Paraíba,Nordeste,23,Feminino,0,8
779,2023-04-06,19:24,2023,4,Thursday,Casa E Limpeza,55.9,1,3.35,59.25,PIX,4901,Jaboatão Dos Guararapes,Pernambuco,Nordeste,47,Feminino,0,10
773,2023-04-06,19:02,2023,4,Thursday,Alimentos E Bebidas,57.9,5,14.48,303.98,Cartão de Crédito,3046,Niterói,Rio De Janeiro,Sudeste,44,Feminino,0,10
774,2023-04-06,00:30,2023,4,Thursday,Alimentos E Bebidas,52.9,5,29.1,293.6,PIX,8195,Porto Velho,Rondônia,Norte,40,Feminino,0,8
777,2023-04-06,22:02,2023,4,Thursday,Alimentos E Bebidas,52.0,3,10.92,166.92,PIX,7055,São Luís,Maranhão,Nordeste,31,Feminino,1,10
772,2023-04-06,18:02,2023,4,Thursday,Eletrônicos,6058.9,1,0.0,6058.9,PIX,9735,São Bernardo Do Campo,São Paulo,Sudeste,34,Masculino,0,9
771,2023-04-06,18:34,2023,4,Thursday,Eletrodomésticos,1410.9,2,141.09,2962.8900000000003,PIX,9797,São José Dos Pinhais,Paraná,Sul,48,Feminino,0,9
